"Partner ID","Partner Name","End Borrower Name","External Id","Loan Account No","Loan Amount","Interest Rate","Tenure (in months)","Total Charges Deducted","Total GST Deducted","Net Disbursal Amount","Total Outstanding Amount","XIRR Value","VCL Hurdle Rate","First Repayment Date","Maturity Date","Transaction Type","Penny Drop Status","UTR No","Processing Fee Amount","Insurance Charge Amount","Insurance Life Cover","Insurance Hospicash","Stamp Duty Amount","Disbursement Date","Status"
1,"NOCPL","Mario Without PD","FWN41","CLNOCC132223000000297",38000.000000,24.750000,17,3389.830000,610.170000,34000.000000,613.000000,36.11,15.750000,"27-09-2022","21-01-2024",,,,1900.000000,2100.000000,0.000000,0.000000,0.000000,"27-08-2022","Active"
1,"NOCPL","Laura Without PD","FWN42","CLNOCC132324000000298",39000.000000,25.250000,18,3389.840000,610.160000,35000.000000,41590.000000,36.71,15.750000,"27-11-2023","15-04-2025",,,,2000.000000,2000.000000,0.000000,0.000000,0.000000,"27-10-2023","Active"
1,"NOCPL","Kn Without PD","FWN43","CLNOCC132324000000299",10000.000000,25.750000,19,3559.320000,640.680000,5800.000000,11929.000000,66.07,15.750000,"16-01-2024","23-07-2025",,,,2100.000000,2100.000000,0.000000,0.000000,0.000000,"16-12-2023","Active"
1,"NOCPL","Ryan Without PD","vhjgdkj","CLNOCC132324000000301",24000.000000,17.750000,16,1016.950000,183.050000,22800.000000,21990.000000,22.19,15.750000,"04-07-2023","24-10-2024",,,,500.000000,700.000000,0.000000,0.000000,0.000000,"03-06-2023","Active"
1,"NOCPL","Captial 1 Mgmt 1","Loan1","CLNOCC132324000000302",40000.000000,16.750000,12,932.200000,167.800000,38900.000000,32594.000000,20.11,15.750000,"15-12-2023","05-11-2024",,,,400.000000,700.000000,0.000000,0.000000,0.000000,"15-11-2023","Active"
1,"NOCPL","Captial 2 Mgmt 2","Loan2","CLNOCC132324000000303",39000.000000,17.000000,13,932.200000,167.800000,37900.000000,42807.000000,20.77,15.750000,"19-01-2024","10-01-2025",,,,500.000000,600.000000,0.000000,0.000000,0.000000,"19-12-2023","Active"
1,"NOCPL","Captial 3 Mgmt 3","Loan3","CLNOCC132223000000304",28000.000000,19.000000,14,593.220000,106.780000,27300.000000,31332.000000,25.31,15.750000,"17-02-2023","11-03-2024",,,,700.000000,0.000000,0.000000,0.000000,0.000000,"17-01-2023","Active"
1,"NOCPL","Captial 4 Mgmt 4","Loan4","CLNOCC132324000000305",21000.000000,20.000000,20,957.630000,172.370000,19870.000000,24749.000000,27.71,15.750000,"20-12-2023","12-07-2025",,,,900.000000,230.000000,0.000000,0.000000,0.000000,"20-11-2023","Active"
1,"NOCPL","Captial 5 Mgmt 5","Loan5","CLNOCC132324000000306",19000.000000,23.000000,21,546.610000,98.390000,18355.000000,23146.000000,25.61,15.750000,"19-12-2023","13-08-2025",,,,0.000000,645.000000,0.000000,0.000000,0.000000,"20-11-2023","Active"
1,"NOCPL","Captial 6 Mgmt 6","Loan6","CLNOCC132324000000307",19000.000000,23.000000,21,546.610000,98.390000,18355.000000,22629.000000,25.63,15.750000,"29-11-2023","13-07-2025",,,,0.000000,645.000000,0.000000,0.000000,0.000000,"20-11-2023","Active"
1,"NOCPL","Captial 6 Mgmt 6","Loan7","CLNOCC132324000000308",19000.000000,23.000000,21,546.610000,98.390000,18355.000000,22616.000000,25.60,15.750000,"20-11-2023","13-07-2025",,,,0.000000,645.000000,0.000000,0.000000,0.000000,"20-11-2023","Active"
1,"NOCPL","Captial 5 Mgmt 5","MANOTESTER","CLNOCC132324000000309",40000.000000,15.750000,24,2966.100000,533.900000,36500.000000,46945.000000,21.33,15.750000,"02-01-2024","03-12-2025",,,,1700.000000,1800.000000,0.000000,0.000000,0.000000,"01-12-2023","Active"
1,"NOCPL","Close loan SOA1","dsc","CLNOCC132324000000310",20000.000000,15.750000,18,1440.680000,259.320000,18300.000000,21450.000000,16.95,15.750000,"05-12-2023","12-05-2025",,,,0.000000,3400.000000,0.000000,0.000000,0.000000,"01-11-2023","Active"
1,"NOCPL","Name 1 Lname 1","Loan 23","CLNOCC132122000000311",30000.000000,17.000000,13,381.360000,68.640000,29550.000000,32581.000000,18.44,15.750000,"08-01-2022","10-01-2023",,,,0.000000,450.000000,0.000000,0.000000,0.000000,"08-01-2022","Active"
1,"NOCPL","Name 1 Lname 1","Loan 41","CLNOCC132122000000312",30000.000000,17.000000,13,381.360000,68.640000,29550.000000,32581.000000,18.44,15.750000,"08-01-2022","10-01-2023",,,,0.000000,450.000000,0.000000,0.000000,0.000000,"08-01-2022","Active"
1,"NOCPL","Name 42 Lname 42","Loan 42","CLNOCC132122000000313",30001.000000,17.000000,14,508.480000,91.520000,29401.000000,32800.000000,19.40,15.750000,"09-01-2022","11-02-2023",,,,150.000000,450.000000,0.000000,0.000000,0.000000,"09-01-2022","Active"
1,"NOCPL","Name 43 Lname 43","Loan 43","CLNOCC132122000000314",30002.000000,17.000000,15,508.480000,91.520000,29402.000000,33020.000000,19.33,15.750000,"10-01-2022","12-03-2023",,,,150.000000,450.000000,0.000000,0.000000,0.000000,"10-01-2022","Active"
1,"NOCPL","Name 44 Lname 44","Loan 44","CLNOCC132122000000315",30003.000000,17.000000,16,508.480000,91.520000,29403.000000,33243.000000,19.27,15.750000,"11-01-2022","13-04-2023",,,,150.000000,450.000000,0.000000,0.000000,0.000000,"11-01-2022","Active"
1,"NOCPL","Name 45 Lname 45","Loan 45","CLNOCC132122000000316",30004.000000,17.000000,17,508.480000,91.520000,29404.000000,33466.000000,19.23,15.750000,"12-01-2022","14-05-2023",,,,150.000000,450.000000,0.000000,0.000000,0.000000,"12-01-2022","Active"
1,"NOCPL","Christopher NOCPL SOA1","dsa1","CLNOCC132324000000317",20000.000000,15.750000,18,0.000000,0.000000,20000.000000,21250.000000,16.94,15.750000,"11-01-2024","06-06-2025",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"14-12-2023","Active"
1,"NOCPL","Close loan SOA1","cwm1","CLNOCC132223000000318",20000.000000,22.510000,12,593.220000,106.780000,19300.000000,0.000000,25.03,15.750000,"10-01-2023","12-12-2023",,,,0.000000,700.000000,0.000000,0.000000,0.000000,"05-12-2022","Closed"
1,"NOCPL","Karl NOCPL SOA1","kd1","CLNOCC132324000000319",20000.000000,15.750000,12,0.000000,0.000000,20000.000000,9087.000000,16.99,15.750000,"15-07-2023","12-06-2024",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"10-06-2023","Active"
1,"NOCPL","Sean NL CD","MBC1","CLNOCC132324000000320",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,15945.000000,17.56,15.750000,"15-05-2023","16-05-2024",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"14-04-2023","Active"
1,"NOCPL","Mary NL CD","MBC2","CLNOCC132223000000321",22000.000000,16.750000,14,254.240000,45.760000,21700.000000,24500.000000,18.14,15.750000,"05-08-2022","15-09-2023",,,,0.000000,300.000000,0.000000,0.000000,0.000000,"05-07-2022","Active"
1,"NOCPL","Christine NL CD","MBC3","CLNOCC132122000000322",23000.000000,17.250000,15,1186.440000,213.560000,21600.000000,25962.000000,25.33,15.750000,"01-02-2022","20-04-2023",,,,1000.000000,400.000000,0.000000,0.000000,0.000000,"01-01-2022","Active"
1,"NOCPL","Sarah NL CD","MBC4","CLNOCC132223000000323",24000.000000,17.750000,16,1355.930000,244.070000,22400.000000,27006.000000,26.80,15.750000,"24-12-2022","14-03-2024",,,,1100.000000,500.000000,0.000000,0.000000,0.000000,"23-11-2022","Active"
1,"NOCPL","Jessica NL CD","MBC5","CLNOCC132324000000324",25000.000000,18.250000,17,1525.420000,274.580000,23200.000000,28594.000000,27.00,15.750000,"12-07-2023","12-11-2024",,,,1200.000000,600.000000,0.000000,0.000000,0.000000,"11-06-2023","Active"
1,"NOCPL","Robert NL CD","MBC6","CLNOCC132223000000325",26000.000000,18.750000,18,1694.910000,305.090000,24000.000000,24573.000000,27.73,15.750000,"19-09-2022","16-02-2024",,,,1300.000000,700.000000,0.000000,0.000000,0.000000,"19-08-2022","Active"
1,"NOCPL","Ashley NL CD","MBC7","CLNOCC132223000000326",27000.000000,19.250000,19,1864.410000,335.590000,24800.000000,32020.000000,27.51,15.750000,"05-06-2022","31-12-2023",,,,1400.000000,800.000000,0.000000,0.000000,0.000000,"05-05-2022","Active"
1,"NOCPL","Martha NL CD","MBC8","CLNOCC132324000000327",28000.000000,19.750000,20,2033.900000,366.100000,25600.000000,28238.000000,29.14,15.750000,"27-12-2023","10-07-2025",,,,1500.000000,900.000000,0.000000,0.000000,0.000000,"26-11-2023","Active"
1,"NOCPL","Maria NL CD","MBC9","CLNOCC132324000000328",29000.000000,20.250000,21,2203.390000,396.610000,26400.000000,0.000000,29.32,15.750000,"08-07-2023","04-03-2025",,,,1600.000000,1000.000000,0.000000,0.000000,0.000000,"07-06-2023","Foreclosed"
1,"NOCPL","Christopher NL CD","MBC10","CLNOCC132223000000329",30000.000000,20.750000,22,2372.880000,427.120000,27200.000000,36420.000000,29.73,15.750000,"01-06-2022","04-03-2024",,,,1700.000000,1100.000000,0.000000,0.000000,0.000000,"01-05-2022","Active"
1,"NOCPL","Jennifer NL CD","MBC11","CLNOCC132324000000330",31000.000000,21.250000,23,2542.370000,457.630000,28000.000000,38074.000000,30.29,15.750000,"14-06-2023","15-04-2025",,,,1800.000000,1200.000000,0.000000,0.000000,0.000000,"14-05-2023","Active"
1,"NOCPL","Derrick NL CD","MBC12","CLNOCC132324000000331",32000.000000,21.750000,24,1355.930000,244.070000,30400.000000,40330.000000,24.99,15.750000,"07-08-2023","27-07-2025",,,,300.000000,1300.000000,0.000000,0.000000,0.000000,"07-07-2023","Active"
1,"NOCPL","Crystal NL CD","MBC13","CLNOCC132223000000332",33000.000000,22.250000,12,1525.420000,274.580000,31200.000000,0.000000,27.20,15.750000,"02-09-2022","01-08-2023",,,,400.000000,1400.000000,0.000000,0.000000,0.000000,"02-08-2022","Closed"
1,"NOCPL","Amber NL CD","MBC14","CLNOCC132223000000333",34000.000000,22.750000,13,1694.920000,305.080000,32000.000000,38771.000000,28.10,15.750000,"09-12-2022","12-12-2023",,,,500.000000,1500.000000,0.000000,0.000000,0.000000,"08-11-2022","Active"
1,"NOCPL","Brooke NL CD","MBC15","CLNOCC132324000000334",35000.000000,23.250000,14,1864.400000,335.600000,32800.000000,37795.000000,29.18,15.750000,"28-12-2023","15-01-2025",,,,600.000000,1600.000000,0.000000,0.000000,0.000000,"27-11-2023","Active"
1,"NOCPL","Christopher NL CD","MBC16","CLNOCC132223000000335",36000.000000,23.750000,15,2033.900000,366.100000,33600.000000,0.000000,29.66,15.750000,"02-08-2022","17-10-2023",,,,700.000000,1700.000000,0.000000,0.000000,0.000000,"02-07-2022","Foreclosed"
1,"NOCPL","Jamie NL CD","MBC17","CLNOCC132324000000336",37000.000000,24.250000,16,2203.390000,396.610000,34400.000000,42881.000000,30.67,15.750000,"15-12-2023","13-03-2025",,,,800.000000,1800.000000,0.000000,0.000000,0.000000,"14-11-2023","Active"
1,"NOCPL","Karen NL CD","MBC18","CLNOCC132122000000337",38000.000000,24.750000,17,2372.880000,427.120000,35200.000000,0.000000,31.26,15.750000,"12-03-2022","25-08-2023",,,,900.000000,1900.000000,0.000000,0.000000,0.000000,"11-03-2022","Foreclosed"
1,"NOCPL","Gregory NL CD","MBC19","CLNOCC132223000000338",39000.000000,25.250000,12,2542.380000,457.620000,36000.000000,0.000000,33.81,15.750000,"11-02-2023","16-01-2024",,,,1000.000000,2000.000000,0.000000,0.000000,0.000000,"10-01-2023","Foreclosed"
1,"NOCPL","NOCPL CLOSE Loan","MBC21","CLNOCC132122000000339",21000.000000,16.250000,12,0.000000,0.000000,21000.000000,0.000000,17.58,15.750000,"24-02-2022","15-01-2023",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"24-01-2022","Closed"
1,"NOCPL","NOCPL CLOSE Loan","MBC24","CLNOCC132122000000342",24000.000000,17.750000,12,1186.440000,213.560000,22600.000000,26376.000000,23.42,15.750000,"27-02-2022","28-01-2023",,,,500.000000,900.000000,0.000000,0.000000,0.000000,"27-01-2022","Active"
1,"NOCPL","NOCPL CLOSE Loan","MBC25","CLNOCC132122000000343",25000.000000,18.250000,12,1355.930000,244.070000,23400.000000,27602.000000,24.59,15.750000,"04-02-2022","09-01-2023",,,,600.000000,1000.000000,0.000000,0.000000,0.000000,"04-01-2022","Active"
1,"NOCPL","NOCPL CLOSE Loan","MBC28","CLNOCC132122000000346",28000.000000,19.750000,12,1525.420000,274.580000,26200.000000,31094.000000,28.28,15.750000,"01-02-2022","02-01-2023",,,,900.000000,900.000000,0.000000,0.000000,0.000000,"01-01-2022","Active"
1,"NOCPL","Jamie NL CD","PRE","CLNOCC132324000000348",20000.000000,15.750000,18,2542.370000,457.630000,17000.000000,20118.000000,25.94,15.750000,"17-01-2024","03-06-2025",,,,1300.000000,1700.000000,0.000000,0.000000,0.000000,"01-12-2023","Active"
1,"NOCPL","Gregory NL CD","ADVPRE","CLNOCC132324000000349",20000.000000,15.750000,18,2796.610000,503.390000,16700.000000,21767.000000,27.58,15.750000,"20-01-2024","17-06-2025",,,,1600.000000,1700.000000,0.000000,0.000000,0.000000,"01-12-2023","Active"
1,"NOCPL","Gregory NL CD","ADAD","CLNOCC132324000000350",20000.000000,15.750000,18,2796.610000,503.390000,16700.000000,21747.000000,27.68,15.750000,"17-01-2024","15-06-2025",,,,1600.000000,1700.000000,0.000000,0.000000,0.000000,"01-12-2023","Active"
1,"NOCPL","Robert NL CD","PREPAYADV","CLNOCC132324000000351",20000.000000,15.750000,18,2796.610000,503.390000,16700.000000,21471.000000,27.76,15.750000,"17-01-2024","13-06-2025",,,,1600.000000,1700.000000,0.000000,0.000000,0.000000,"01-12-2023","Active"
1,"NOCPL","John NOC PL","JPM1","CLNOCC132223000000352",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,20140.000000,17.57,15.750000,"26-12-2022","12-12-2023",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"25-11-2022","Active"
1,"NOCPL","Cassandra NOC PL","JPM2","CLNOCC132223000000353",22000.000000,16.750000,12,847.460000,152.540000,21000.000000,18026.000000,18.15,15.750000,"14-01-2023","19-12-2023",,,,0.000000,1000.000000,0.000000,0.000000,0.000000,"14-12-2022","Active"
1,"NOCPL","Robert NOC PL","JPM3","CLNOCC132223000000354",23000.000000,17.250000,15,5169.490000,930.510000,16900.000000,0.000000,66.88,15.750000,"28-11-2022","19-01-2024",,,,5000.000000,1100.000000,0.000000,0.000000,0.000000,"28-10-2022","Closed"
1,"NOCPL","Angela NOC PL","JPM4","CLNOCC132223000000355",24000.000000,17.750000,16,1440.680000,259.320000,22300.000000,20317.000000,22.49,15.750000,"10-10-2022","07-01-2024",,,,500.000000,1200.000000,0.000000,0.000000,0.000000,"09-09-2022","Active"
1,"NOCPL","Patricia NOC PL","JPM5","CLNOCC132324000000356",25000.000000,18.250000,17,1610.160000,289.840000,23100.000000,26879.000000,23.35,15.750000,"10-11-2023","09-03-2025",,,,600.000000,1300.000000,0.000000,0.000000,0.000000,"10-10-2023","Active"
1,"NOCPL","Hannah NOC PL","JPM6","CLNOCC132223000000357",26000.000000,18.750000,18,1779.660000,320.340000,23900.000000,22017.000000,23.95,15.750000,"07-06-2022","26-11-2023",,,,700.000000,1400.000000,0.000000,0.000000,0.000000,"07-05-2022","Active"
1,"NOCPL","Erin NOC PL","JPM7","CLNOCC132223000000358",27000.000000,19.250000,19,1949.160000,350.840000,24700.000000,24968.000000,24.96,15.750000,"13-01-2023","17-07-2024",,,,800.000000,1500.000000,0.000000,0.000000,0.000000,"13-12-2022","Active"
1,"NOCPL","Michele NOC PL","JPM8","CLNOCC132223000000359",28000.000000,19.750000,20,2118.640000,381.360000,25500.000000,33054.000000,25.84,15.750000,"23-03-2023","19-10-2024",,,,900.000000,1600.000000,0.000000,0.000000,0.000000,"20-02-2023","Active"
1,"NOCPL","Penny NOC PL","JPM9","CLNOCC132324000000360",29000.000000,20.250000,21,2288.140000,411.860000,26300.000000,31388.000000,26.50,15.750000,"10-01-2024","10-09-2025",,,,1000.000000,1700.000000,0.000000,0.000000,0.000000,"10-12-2023","Active"
1,"NOCPL","Alan NOC PL","JPM10","CLNOCC132223000000361",30000.000000,20.750000,22,2457.620000,442.380000,27100.000000,0.000000,27.54,15.750000,"25-03-2023","07-12-2024",,,,1100.000000,1800.000000,0.000000,0.000000,0.000000,"22-02-2023","Foreclosed"
1,"NOCPL","Kelly NOC PL","JPM11","CLNOCC132223000000362",31000.000000,21.250000,23,2033.900000,366.100000,28600.000000,0.000000,27.87,15.750000,"10-05-2022","12-04-2024",,,,1200.000000,1200.000000,0.000000,0.000000,0.000000,"06-05-2022","Foreclosed"
1,"NOCPL","Scott NOC PL","JPM12","CLNOCC132324000000363",32000.000000,21.750000,24,2796.610000,503.390000,28700.000000,39786.000000,31.23,15.750000,"17-11-2023","18-10-2025",,,,2000.000000,1300.000000,0.000000,0.000000,0.000000,"17-10-2023","Active"
1,"NOCPL","Mackenzie NOC PL","JPM13","CLNOCC132324000000364",33000.000000,22.250000,12,2966.100000,533.900000,29500.000000,36819.000000,39.88,15.750000,"29-05-2023","14-04-2024",,,,2100.000000,1400.000000,0.000000,0.000000,0.000000,"28-04-2023","Active"
1,"NOCPL","Shannon NOC PL","JPM14","CLNOCC132324000000365",34000.000000,22.750000,13,3135.600000,564.400000,30300.000000,38942.000000,37.91,15.750000,"11-07-2023","20-07-2024",,,,2200.000000,1500.000000,0.000000,0.000000,0.000000,"10-06-2023","Active"
1,"NOCPL","Erika NOC PL","JPM15","CLNOCC132223000000366",35000.000000,23.250000,14,3305.080000,594.920000,31100.000000,40013.000000,39.46,15.750000,"13-01-2023","02-02-2024",,,,2300.000000,1600.000000,0.000000,0.000000,0.000000,"13-12-2022","Active"
1,"NOCPL","Andrew NOC PL","JPM16","CLNOCC132324000000367",36000.000000,23.750000,15,3474.580000,625.420000,31900.000000,41795.000000,39.08,15.750000,"27-10-2023","20-12-2024",,,,2400.000000,1700.000000,0.000000,0.000000,0.000000,"26-09-2023","Active"
1,"NOCPL","Joy NOC PL","JPM17","CLNOCC132223000000368",37000.000000,24.250000,16,3644.060000,655.940000,32700.000000,43239.000000,39.75,15.750000,"20-03-2023","04-06-2024",,,,2500.000000,1800.000000,0.000000,0.000000,0.000000,"17-02-2023","Active"
1,"NOCPL","Suzanne NOC PL","JPM18","CLNOCC132223000000369",38000.000000,24.750000,17,3813.560000,686.440000,33500.000000,45135.000000,39.61,15.750000,"25-03-2023","14-07-2024",,,,2600.000000,1900.000000,0.000000,0.000000,0.000000,"22-02-2023","Active"
1,"NOCPL","Jackie NOC PL","JPM19","CLNOCC132223000000370",39000.000000,25.250000,18,5932.210000,1067.790000,32000.000000,46614.000000,52.27,15.750000,"27-01-2023","09-06-2024",,,,5000.000000,2000.000000,0.000000,0.000000,0.000000,"27-12-2022","Active"
1,"NOCPL","Melissa NOC PL","JPM20","CLNOCC132223000000371",10000.000000,25.750000,19,4152.540000,747.460000,5100.000000,11628.000000,86.48,15.750000,"06-02-2023","05-08-2024",,,,2800.000000,2100.000000,0.000000,0.000000,0.000000,"06-01-2023","Active"
1,"NOCPL","Jacob NOC PL","JPM21","CLNOCC132223000000372",11000.000000,26.250000,20,3728.820000,671.180000,6600.000000,0.000000,66.22,15.750000,"26-06-2022","13-01-2024",,,,2200.000000,2200.000000,0.000000,0.000000,0.000000,"26-05-2022","Closed"
1,"NOCPL","Linda NOC PL","JPM22","CLNOCC132223000000373",12000.000000,26.750000,21,3898.300000,701.700000,7400.000000,899.000000,60.05,15.750000,"04-06-2022","16-02-2024",,,,2300.000000,2300.000000,0.000000,0.000000,0.000000,"04-05-2022","Active"
1,"NOCPL","Sergio NOC PL","JPM23","CLNOCC132223000000374",13000.000000,27.250000,22,4067.800000,732.200000,8200.000000,4671.000000,58.81,15.750000,"09-10-2022","17-07-2024",,,,2400.000000,2400.000000,0.000000,0.000000,0.000000,"08-09-2022","Active"
1,"NOCPL","Calvin NOC PL","JPM24","CLNOCC132324000000375",14000.000000,27.750000,23,4237.280000,762.720000,9000.000000,12188.000000,57.91,15.750000,"25-06-2023","27-04-2025",,,,2500.000000,2500.000000,0.000000,0.000000,0.000000,"25-05-2023","Active"
1,"NOCPL","Cynthia NOC PL","JPM25","CLNOCC132223000000376",15000.000000,28.250000,24,4406.780000,793.220000,9800.000000,0.000000,55.64,15.750000,"14-05-2022","29-04-2024",,,,2600.000000,2600.000000,0.000000,0.000000,0.000000,"13-04-2022","Foreclosed"
1,"NOCPL","Heather NOC PL","JPM26","CLNOCC132223000000377",16000.000000,28.750000,12,8474.580000,1525.420000,6000.000000,0.000000,147.06,15.750000,"13-09-2022","14-08-2023",,,,5000.000000,5000.000000,0.000000,0.000000,0.000000,"13-08-2022","Closed"
1,"NOCPL","Jason NOC PL","JPM27","CLNOCC132223000000378",17000.000000,29.250000,13,6610.170000,1189.830000,9200.000000,0.000000,130.99,15.750000,"16-06-2022","13-06-2023",,,,5000.000000,2800.000000,0.000000,0.000000,0.000000,"16-05-2022","Closed"
1,"NOCPL","Traci NOC PL","JPM28","CLNOCC132324000000379",18000.000000,29.750000,14,6694.920000,1205.080000,10100.000000,20173.000000,70.78,15.750000,"16-12-2023","25-01-2025",,,,2900.000000,5000.000000,0.000000,0.000000,0.000000,"15-11-2023","Active"
1,"NOCPL","Johnny NOC PL","JPM29","CLNOCC132324000000380",19000.000000,30.250000,15,5084.740000,915.260000,13000.000000,0.000000,74.79,15.750000,"22-06-2023","01-08-2024",,,,3000.000000,3000.000000,0.000000,0.000000,0.000000,"22-05-2023","Foreclosed"
1,"NOCPL","Marc NOC PL","JPM30","CLNOCC132223000000381",20000.000000,30.750000,16,5254.240000,945.760000,13800.000000,0.000000,68.34,15.750000,"03-10-2022","03-01-2024",,,,3100.000000,3100.000000,0.000000,0.000000,0.000000,"02-09-2022","Closed"
1,"NOCPL","Andal Vishnu","ABCD678","CLNOCC132223000000382",25000.000000,16.750000,15,677.970000,122.030000,24200.000000,27604.000000,20.24,15.750000,"15-01-2023","20-03-2024",,,,300.000000,500.000000,0.000000,0.000000,0.000000,"09-01-2023","Active"
1,"NOCPL","Erin NOC PL","ABC123","CLNOCC132223000000383",27000.000000,15.750000,19,2542.370000,457.630000,24000.000000,30746.000000,23.17,15.750000,"13-01-2023","17-07-2024",,,,1300.000000,1700.000000,0.000000,0.000000,0.000000,"13-12-2022","Active"
1,"NOCPL","Aswin Mohan","FC12345","CLNOCC132122000000384",40000.000000,18.900000,15,0.000000,0.000000,40000.000000,45145.000000,20.63,15.750000,"05-02-2022","30-04-2023",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"08-01-2022","Active"
1,"NOCPL","Kumar vasu","FCB12346","CLNOCC132122000000385",40000.000000,16.000000,24,169.500000,30.500000,39800.000000,0.000000,17.51,15.750000,"10-02-2022","10-01-2024",,,,100.000000,100.000000,0.000000,0.000000,0.000000,"10-01-2022","Foreclosed"
1,"NOCPL","Senthil raman","FCB12347","CLNOCC132122000000386",40000.000000,17.000000,24,84.750000,15.250000,39900.000000,12475.000000,18.67,15.750000,"10-02-2022","10-01-2024",,,,100.000000,0.000000,0.000000,0.000000,0.000000,"10-01-2022","Active"
1,"NOCPL","Bala raj","FCB12348","CLNOCC132122000000387",40000.000000,18.000000,24,423.730000,76.270000,39500.000000,45919.000000,20.37,15.750000,"10-02-2022","10-01-2024",,,,300.000000,200.000000,0.000000,0.000000,0.000000,"10-01-2022","Active"
1,"NOCPL","Veera Raman","fgh445","CLNOCC132324000000390",20000.000000,15.750000,18,1440.680000,259.320000,18300.000000,20632.000000,16.96,15.750000,"09-01-2024","04-06-2025",,,,0.000000,1700.000000,0.000000,0.000000,0.000000,"01-12-2023","Active"
1,"NOCPL","Tyrone MZ CQ","SVA1","CLNOCC132324000000391",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,21194.000000,17.58,15.750000,"28-05-2023","18-05-2024",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"27-04-2023","Active"
1,"NOCPL","Alexander AK TB","FJB2","CLNOCC132223000000392",22000.000000,16.750000,14,254.240000,45.760000,21700.000000,24430.000000,18.14,15.750000,"10-10-2022","14-11-2023",,,,0.000000,300.000000,0.000000,0.000000,0.000000,"09-09-2022","Active"
1,"NOCPL","Amy AK TB","FJB3","CLNOCC132223000000393",23000.000000,17.250000,15,677.960000,122.040000,22200.000000,25583.000000,21.68,15.750000,"27-09-2022","14-11-2023",,,,400.000000,400.000000,0.000000,0.000000,0.000000,"27-08-2022","Active"
1,"NOCPL","Andrew AK TB","FJB4","CLNOCC132223000000394",24000.000000,17.750000,16,847.460000,152.540000,23000.000000,27442.000000,22.16,15.750000,"06-01-2023","29-04-2024",,,,500.000000,500.000000,0.000000,0.000000,0.000000,"06-12-2022","Active"
1,"NOCPL","Cindy AK TB","FJB5","CLNOCC132223000000395",25000.000000,18.250000,17,1016.940000,183.060000,23800.000000,28925.000000,23.07,15.750000,"07-06-2022","30-10-2023",,,,600.000000,600.000000,0.000000,0.000000,0.000000,"07-05-2022","Active"
1,"NOCPL","James AK TB","FJB6","CLNOCC132223000000396",26000.000000,18.750000,18,1186.440000,213.560000,24600.000000,29962.000000,24.31,15.750000,"25-07-2022","19-12-2023",,,,700.000000,700.000000,0.000000,0.000000,0.000000,"24-06-2022","Active"
1,"NOCPL","Arthur AK TB","FJB7","CLNOCC132223000000397",27000.000000,19.250000,19,1355.940000,244.060000,25400.000000,31790.000000,24.85,15.750000,"13-05-2022","25-11-2023",,,,800.000000,800.000000,0.000000,0.000000,0.000000,"12-04-2022","Active"
1,"NOCPL","George AK TB","FJB8","CLNOCC132324000000398",28000.000000,19.750000,20,1525.420000,274.580000,26200.000000,33042.000000,25.80,15.750000,"20-11-2023","17-06-2025",,,,900.000000,900.000000,0.000000,0.000000,0.000000,"20-10-2023","Active"
1,"NOCPL","Charles AK TB","FJB9","CLNOCC132324000000399",29000.000000,20.250000,21,1694.920000,305.080000,27000.000000,34433.000000,26.74,15.750000,"28-07-2023","14-03-2025",,,,1000.000000,1000.000000,0.000000,0.000000,0.000000,"27-06-2023","Active"
1,"NOCPL","Shannon AK TB","FJB10","CLNOCC132223000000400",30000.000000,20.750000,22,1864.400000,335.600000,27800.000000,36741.000000,26.99,15.750000,"02-03-2023","18-12-2024",,,,1100.000000,1100.000000,0.000000,0.000000,0.000000,"30-01-2023","Active"
1,"NOCPL","Brad AK TB","FJB11","CLNOCC132223000000401",31000.000000,21.250000,23,2033.900000,366.100000,28600.000000,38184.000000,27.89,15.750000,"02-07-2022","07-05-2024",,,,1200.000000,1200.000000,0.000000,0.000000,0.000000,"01-06-2022","Active"
1,"NOCPL","Reginald AK TB","FJB12","CLNOCC132223000000402",32000.000000,21.750000,24,2203.380000,396.620000,29400.000000,39764.000000,28.67,15.750000,"14-09-2022","14-08-2024",,,,1300.000000,1300.000000,0.000000,0.000000,0.000000,"14-08-2022","Active"
1,"NOCPL","Valerie AK TB","FJB13","CLNOCC132324000000403",33000.000000,22.250000,12,2372.880000,427.120000,30200.000000,36781.000000,34.56,15.750000,"17-08-2023","01-07-2024",,,,1400.000000,1400.000000,0.000000,0.000000,0.000000,"17-07-2023","Active"
1,"NOCPL","Julia AK TB","FJB14","CLNOCC132223000000404",34000.000000,22.750000,13,2542.380000,457.620000,31000.000000,38628.000000,34.27,15.750000,"11-10-2022","08-10-2023",,,,1500.000000,1500.000000,0.000000,0.000000,0.000000,"10-09-2022","Active"
